# Residuals   
# Time        	T             
1             	1.000000e+00
2             	1.533972e-01
3             	5.089826e-02
4             	2.011110e-02
5             	8.695667e-03
6             	4.022922e-03
7             	2.455435e-03
8             	1.754644e-03
9             	1.268285e-03
10            	9.174695e-04
