# Field minima and maxima
# Time        	field         	min           	location(min) 	processor     	max           	location(max) 	processor     
4.781732e-06  	T             	7.720342e+02	(9.500000e-06 1.385000e-04 5.000000e-07)	1	7.732088e+02	(2.050000e-05 5.250000e-05 5.000000e-07)	0
5.404133e-06  	T             	7.720426e+02	(9.500000e-06 1.375000e-04 5.000000e-07)	1	7.733019e+02	(2.050000e-05 5.250000e-05 5.000000e-07)	0
6.098683e-06  	T             	7.720482e+02	(1.050000e-05 1.375000e-04 5.000000e-07)	1	7.734212e+02	(2.050000e-05 5.250000e-05 5.000000e-07)	0
6.876384e-06  	T             	7.720544e+02	(1.150000e-05 1.365000e-04 5.000000e-07)	1	7.735693e+02	(2.050000e-05 5.250000e-05 5.000000e-07)	0
7.750612e-06  	T             	7.720562e+02	(1.150000e-05 1.355000e-04 5.000000e-07)	1	7.737480e+02	(2.050000e-05 5.250000e-05 5.000000e-07)	0
8.735964e-06  	T             	7.720581e+02	(1.250000e-05 1.355000e-04 5.000000e-07)	1	7.739581e+02	(2.050000e-05 5.250000e-05 5.000000e-07)	0
9.850997e-06  	T             	7.720600e+02	(1.350000e-05 1.345000e-04 5.000000e-07)	1	7.741995e+02	(2.050000e-05 5.250000e-05 5.000000e-07)	0
1.111717e-05  	T             	7.720617e+02	(1.350000e-05 1.335000e-04 5.000000e-07)	1	7.744709e+02	(2.050000e-05 5.250000e-05 5.000000e-07)	0
1.255242e-05  	T             	7.720628e+02	(1.450000e-05 1.325000e-04 5.000000e-07)	1	7.747687e+02	(2.050000e-05 5.250000e-05 5.000000e-07)	0
1.418187e-05  	T             	7.720644e+02	(1.550000e-05 1.325000e-04 5.000000e-07)	1	7.750891e+02	(2.050000e-05 5.250000e-05 5.000000e-07)	0
1.603491e-05  	T             	7.720664e+02	(1.650000e-05 1.315000e-04 5.000000e-07)	1	7.754274e+02	(2.050000e-05 5.250000e-05 5.000000e-07)	0
1.814642e-05  	T             	7.720687e+02	(1.750000e-05 1.315000e-04 5.000000e-07)	1	7.757788e+02	(2.050000e-05 5.250000e-05 5.000000e-07)	0
2.055884e-05  	T             	7.720714e+02	(1.850000e-05 1.315000e-04 5.000000e-07)	1	7.761383e+02	(2.050000e-05 5.250000e-05 5.000000e-07)	0
2.333346e-05  	T             	7.720517e+02	(2.450000e-05 5.000000e-07 5.000000e-07)	0	7.765019e+02	(2.050000e-05 5.250000e-05 5.000000e-07)	0
2.654618e-05  	T             	7.720123e+02	(2.450000e-05 5.000000e-07 5.000000e-07)	0	7.768652e+02	(2.050000e-05 5.250000e-05 5.000000e-07)	0
3.030469e-05  	T             	7.719979e+02	(2.450000e-05 5.000000e-07 5.000000e-07)	0	7.772247e+02	(2.050000e-05 5.250000e-05 5.000000e-07)	0
3.479402e-05  	T             	7.719690e+02	(2.450000e-05 5.350000e-05 5.000000e-07)	0	7.775791e+02	(2.050000e-05 5.250000e-05 5.000000e-07)	0
4.015627e-05  	T             	7.718897e+02	(2.550000e-05 5.350000e-05 5.000000e-07)	0	7.779198e+02	(2.050000e-05 5.250000e-05 5.000000e-07)	0
4.655523e-05  	T             	7.718209e+02	(2.550000e-05 5.250000e-05 5.000000e-07)	0	7.782385e+02	(2.050000e-05 5.250000e-05 5.000000e-07)	0
5.418279e-05  	T             	7.717503e+02	(2.650000e-05 5.150000e-05 5.000000e-07)	0	7.785284e+02	(2.050000e-05 5.250000e-05 5.000000e-07)	0
6.327719e-05  	T             	7.716935e+02	(2.650000e-05 5.150000e-05 5.000000e-07)	0	7.787848e+02	(2.050000e-05 5.250000e-05 5.000000e-07)	0
7.324232e-05  	T             	7.716235e+02	(2.750000e-05 5.150000e-05 5.000000e-07)	0	7.789919e+02	(2.050000e-05 5.250000e-05 5.000000e-07)	0
8.320746e-05  	T             	7.715731e+02	(2.850000e-05 5.150000e-05 5.000000e-07)	0	7.791473e+02	(2.050000e-05 5.250000e-05 5.000000e-07)	0
9.117957e-05  	T             	7.715320e+02	(2.850000e-05 5.150000e-05 5.000000e-07)	0	7.793104e+02	(2.350000e-05 6.550000e-05 5.000000e-07)	0
9.817049e-05  	T             	7.715031e+02	(2.950000e-05 5.150000e-05 5.000000e-07)	0	7.794668e+02	(2.350000e-05 6.550000e-05 5.000000e-07)	0
0.0001045664  	T             	7.714712e+02	(2.950000e-05 5.150000e-05 5.000000e-07)	0	7.795921e+02	(2.350000e-05 6.550000e-05 5.000000e-07)	0
0.000110536   	T             	7.714494e+02	(2.950000e-05 5.150000e-05 5.000000e-07)	0	7.796960e+02	(2.350000e-05 6.550000e-05 5.000000e-07)	0
0.0001162377  	T             	7.714304e+02	(3.050000e-05 5.150000e-05 5.000000e-07)	0	7.797853e+02	(2.350000e-05 6.550000e-05 5.000000e-07)	0
0.000121693   	T             	7.714081e+02	(3.050000e-05 5.150000e-05 5.000000e-07)	0	7.798629e+02	(2.350000e-05 6.550000e-05 5.000000e-07)	0
0.000126984   	T             	7.713913e+02	(3.050000e-05 5.150000e-05 5.000000e-07)	0	7.799319e+02	(2.350000e-05 6.550000e-05 5.000000e-07)	0
0.0001321194  	T             	7.713794e+02	(3.050000e-05 5.150000e-05 5.000000e-07)	0	7.799936e+02	(2.350000e-05 6.550000e-05 5.000000e-07)	0
0.0001370227  	T             	7.713652e+02	(3.150000e-05 5.150000e-05 5.000000e-07)	0	7.800485e+02	(2.350000e-05 6.550000e-05 5.000000e-07)	0
0.000141926   	T             	7.713507e+02	(3.150000e-05 5.150000e-05 5.000000e-07)	0	7.800998e+02	(2.350000e-05 6.550000e-05 5.000000e-07)	0
0.0001466667  	T             	7.713398e+02	(3.150000e-05 5.150000e-05 5.000000e-07)	0	7.801465e+02	(2.350000e-05 6.550000e-05 5.000000e-07)	0
0.0001513297  	T             	7.713319e+02	(3.150000e-05 5.150000e-05 5.000000e-07)	0	7.801899e+02	(2.350000e-05 6.550000e-05 5.000000e-07)	0
0.0001559421  	T             	7.713253e+02	(3.250000e-05 5.150000e-05 5.000000e-07)	0	7.802308e+02	(2.350000e-05 6.550000e-05 5.000000e-07)	0
0.0001605293  	T             	7.713151e+02	(3.250000e-05 5.150000e-05 5.000000e-07)	0	7.802695e+02	(2.350000e-05 6.550000e-05 5.000000e-07)	0
0.0001650426  	T             	7.713074e+02	(3.250000e-05 5.150000e-05 5.000000e-07)	0	7.803060e+02	(2.350000e-05 6.550000e-05 5.000000e-07)	0
0.0001694839  	T             	7.713021e+02	(3.250000e-05 5.150000e-05 5.000000e-07)	0	7.803405e+02	(2.350000e-05 6.550000e-05 5.000000e-07)	0
0.000173855   	T             	7.712989e+02	(3.250000e-05 5.150000e-05 5.000000e-07)	0	7.803733e+02	(2.350000e-05 6.550000e-05 5.000000e-07)	0
0.0001782729  	T             	7.712973e+02	(3.350000e-05 5.150000e-05 5.000000e-07)	0	7.804053e+02	(2.350000e-05 6.550000e-05 5.000000e-07)	0
0.0001825527  	T             	7.712923e+02	(3.350000e-05 5.150000e-05 5.000000e-07)	0	7.804354e+02	(2.350000e-05 6.550000e-05 5.000000e-07)	0
0.0001868326  	T             	7.712891e+02	(3.350000e-05 5.150000e-05 5.000000e-07)	0	7.804647e+02	(2.350000e-05 6.550000e-05 5.000000e-07)	0
0.0001910678  	T             	7.712876e+02	(3.350000e-05 5.150000e-05 5.000000e-07)	0	7.804930e+02	(2.350000e-05 6.550000e-05 5.000000e-07)	0
0.0001952592  	T             	7.712878e+02	(3.350000e-05 5.150000e-05 5.000000e-07)	0	7.805203e+02	(2.350000e-05 6.550000e-05 5.000000e-07)	0
0.0001993861  	T             	7.712895e+02	(3.350000e-05 5.150000e-05 5.000000e-07)	0	7.805468e+02	(2.350000e-05 6.550000e-05 5.000000e-07)	0
0.0002035559  	T             	7.712926e+02	(3.450000e-05 5.150000e-05 5.000000e-07)	0	7.805731e+02	(2.350000e-05 6.550000e-05 5.000000e-07)	0
0.0002076402  	T             	7.712929e+02	(3.450000e-05 5.150000e-05 5.000000e-07)	0	7.805984e+02	(2.350000e-05 6.550000e-05 5.000000e-07)	0
0.0002116829  	T             	7.712945e+02	(3.450000e-05 5.250000e-05 5.000000e-07)	0	7.806231e+02	(2.350000e-05 6.550000e-05 5.000000e-07)	0
0.0002157049  	T             	7.712973e+02	(3.450000e-05 5.250000e-05 5.000000e-07)	0	7.807034e+02	(4.350000e-05 3.050000e-05 5.000000e-07)	0
0.000219727   	T             	7.713015e+02	(3.450000e-05 5.250000e-05 5.000000e-07)	0	7.808168e+02	(4.350000e-05 3.050000e-05 5.000000e-07)	0
0.0002237284  	T             	7.713069e+02	(3.450000e-05 5.250000e-05 5.000000e-07)	0	7.809278e+02	(4.350000e-05 3.050000e-05 5.000000e-07)	0
0.0002277092  	T             	7.713135e+02	(3.450000e-05 5.250000e-05 5.000000e-07)	0	7.810365e+02	(4.350000e-05 3.050000e-05 5.000000e-07)	0
0.0002316901  	T             	7.713214e+02	(3.450000e-05 5.250000e-05 5.000000e-07)	0	7.811451e+02	(4.450000e-05 3.150000e-05 5.000000e-07)	0
0.0002356101  	T             	7.713270e+02	(3.550000e-05 5.250000e-05 5.000000e-07)	0	7.812526e+02	(4.450000e-05 3.150000e-05 5.000000e-07)	0
0.00023953    	T             	7.713337e+02	(3.550000e-05 5.250000e-05 5.000000e-07)	0	7.813656e+02	(6.350000e-05 6.650000e-05 5.000000e-07)	0
0.00024341    	T             	7.713415e+02	(3.550000e-05 5.250000e-05 5.000000e-07)	0	7.815998e+02	(6.350000e-05 6.650000e-05 5.000000e-07)	0
0.0002472899  	T             	7.713504e+02	(3.550000e-05 5.250000e-05 5.000000e-07)	0	7.818343e+02	(6.350000e-05 6.650000e-05 5.000000e-07)	0
0.0002511303  	T             	7.713603e+02	(3.550000e-05 5.250000e-05 5.000000e-07)	0	7.820667e+02	(6.350000e-05 6.650000e-05 5.000000e-07)	0
0.0002549904  	T             	7.713714e+02	(3.550000e-05 5.250000e-05 5.000000e-07)	0	7.823005e+02	(6.350000e-05 6.650000e-05 5.000000e-07)	0
0.0002587915  	T             	7.713832e+02	(3.550000e-05 5.250000e-05 5.000000e-07)	0	7.825309e+02	(6.350000e-05 6.650000e-05 5.000000e-07)	0
0.0002626122  	T             	7.713962e+02	(3.550000e-05 5.250000e-05 5.000000e-07)	0	7.827625e+02	(6.350000e-05 6.650000e-05 5.000000e-07)	0
0.0002663743  	T             	7.714099e+02	(3.650000e-05 5.250000e-05 5.000000e-07)	0	7.829905e+02	(6.350000e-05 6.650000e-05 5.000000e-07)	0
0.0002701365  	T             	7.714221e+02	(3.650000e-05 5.250000e-05 5.000000e-07)	0	7.832185e+02	(6.350000e-05 6.650000e-05 5.000000e-07)	0
0.0002739182  	T             	7.714354e+02	(3.650000e-05 5.250000e-05 5.000000e-07)	0	7.834474e+02	(6.350000e-05 6.650000e-05 5.000000e-07)	0
0.0002776227  	T             	7.714493e+02	(3.650000e-05 5.250000e-05 5.000000e-07)	0	7.836736e+02	(6.450000e-05 6.650000e-05 5.000000e-07)	0
0.0002813656  	T             	7.714644e+02	(3.650000e-05 5.250000e-05 5.000000e-07)	0	7.839038e+02	(6.450000e-05 6.650000e-05 5.000000e-07)	0
0.0002850509  	T             	7.714800e+02	(3.650000e-05 5.250000e-05 5.000000e-07)	0	7.841302e+02	(6.450000e-05 6.650000e-05 5.000000e-07)	0
0.0002887362  	T             	7.714966e+02	(3.650000e-05 5.250000e-05 5.000000e-07)	0	7.843563e+02	(6.450000e-05 6.650000e-05 5.000000e-07)	0
0.0002923837  	T             	7.715139e+02	(3.650000e-05 5.250000e-05 5.000000e-07)	0	7.845798e+02	(6.450000e-05 6.650000e-05 5.000000e-07)	0
0.0002960501  	T             	7.715321e+02	(3.650000e-05 5.250000e-05 5.000000e-07)	0	7.848040e+02	(6.450000e-05 6.650000e-05 5.000000e-07)	0
0.0002996787  	T             	7.715510e+02	(3.650000e-05 5.250000e-05 5.000000e-07)	0	7.850256e+02	(6.450000e-05 6.650000e-05 5.000000e-07)	0
0.0003033262  	T             	7.715708e+02	(3.650000e-05 5.250000e-05 5.000000e-07)	0	7.852478e+02	(6.450000e-05 6.650000e-05 5.000000e-07)	0
0.0003069359  	T             	7.715912e+02	(3.650000e-05 5.250000e-05 5.000000e-07)	0	7.854673e+02	(6.450000e-05 6.650000e-05 5.000000e-07)	0
0.0003105645  	T             	7.716126e+02	(3.650000e-05 5.250000e-05 5.000000e-07)	0	7.856874e+02	(6.450000e-05 6.650000e-05 5.000000e-07)	0
0.0003141367  	T             	7.716331e+02	(3.750000e-05 5.250000e-05 5.000000e-07)	0	7.859036e+02	(6.450000e-05 6.650000e-05 5.000000e-07)	0
0.0003177089  	T             	7.716540e+02	(3.750000e-05 5.250000e-05 5.000000e-07)	0	7.861191e+02	(6.450000e-05 6.650000e-05 5.000000e-07)	0
0.0003212811  	T             	7.716756e+02	(3.750000e-05 5.250000e-05 5.000000e-07)	0	7.863341e+02	(6.450000e-05 6.650000e-05 5.000000e-07)	0
0.0003248346  	T             	7.716979e+02	(3.750000e-05 5.250000e-05 5.000000e-07)	0	7.865473e+02	(6.450000e-05 6.650000e-05 5.000000e-07)	0
0.0003283695  	T             	7.717208e+02	(3.750000e-05 5.250000e-05 5.000000e-07)	0	7.867588e+02	(6.450000e-05 6.650000e-05 5.000000e-07)	0
0.0003319231  	T             	7.717446e+02	(3.750000e-05 5.250000e-05 5.000000e-07)	0	7.869707e+02	(6.450000e-05 6.650000e-05 5.000000e-07)	0
0.0003354393  	T             	7.717689e+02	(3.750000e-05 5.250000e-05 5.000000e-07)	0	7.871796e+02	(6.450000e-05 6.650000e-05 5.000000e-07)	0
0.0003389555  	T             	7.717939e+02	(3.750000e-05 5.250000e-05 5.000000e-07)	0	7.873879e+02	(6.450000e-05 6.650000e-05 5.000000e-07)	0
0.0003424347  	T             	7.718193e+02	(3.750000e-05 5.250000e-05 5.000000e-07)	0	7.875932e+02	(6.450000e-05 6.650000e-05 5.000000e-07)	0
0.0003459324  	T             	7.718455e+02	(3.750000e-05 5.250000e-05 5.000000e-07)	0	7.877989e+02	(6.450000e-05 6.650000e-05 5.000000e-07)	0
0.0003493931  	T             	7.718722e+02	(3.750000e-05 5.250000e-05 5.000000e-07)	0	7.880041e+02	(6.550000e-05 6.650000e-05 5.000000e-07)	0
0.0003528538  	T             	7.718995e+02	(3.750000e-05 5.250000e-05 5.000000e-07)	0	7.882086e+02	(6.550000e-05 6.650000e-05 5.000000e-07)	0
0.000356296   	T             	7.719273e+02	(3.750000e-05 5.250000e-05 5.000000e-07)	0	7.884113e+02	(6.550000e-05 6.650000e-05 5.000000e-07)	0
0.0003597383  	T             	7.719558e+02	(3.750000e-05 5.250000e-05 5.000000e-07)	0	7.886132e+02	(6.550000e-05 6.650000e-05 5.000000e-07)	0
0.0003631806  	T             	7.719849e+02	(3.750000e-05 5.250000e-05 5.000000e-07)	0	7.888142e+02	(6.550000e-05 6.650000e-05 5.000000e-07)	0
0.0003666043  	T             	7.720145e+02	(3.750000e-05 5.250000e-05 5.000000e-07)	0	7.890133e+02	(6.550000e-05 6.650000e-05 5.000000e-07)	0
0.0003700281  	T             	7.720202e+02	(7.650000e-05 1.345000e-04 5.000000e-07)	1	7.892116e+02	(6.550000e-05 6.650000e-05 5.000000e-07)	0
0.000373415   	T             	7.720170e+02	(7.650000e-05 1.345000e-04 5.000000e-07)	1	7.894070e+02	(6.550000e-05 6.650000e-05 5.000000e-07)	0
0.000376802   	T             	7.720140e+02	(7.650000e-05 1.345000e-04 5.000000e-07)	1	7.896014e+02	(6.550000e-05 6.650000e-05 5.000000e-07)	0
0.0003801706  	T             	7.720113e+02	(7.650000e-05 1.345000e-04 5.000000e-07)	1	7.897940e+02	(6.550000e-05 6.650000e-05 5.000000e-07)	0
0.0003835392  	T             	7.720088e+02	(7.650000e-05 1.345000e-04 5.000000e-07)	1	7.899858e+02	(6.550000e-05 6.650000e-05 5.000000e-07)	0
0.0003868896  	T             	7.720056e+02	(7.750000e-05 1.345000e-04 5.000000e-07)	1	7.901756e+02	(6.550000e-05 6.650000e-05 5.000000e-07)	0
0.0003902399  	T             	7.720022e+02	(7.750000e-05 1.345000e-04 5.000000e-07)	1	7.903645e+02	(6.550000e-05 6.650000e-05 5.000000e-07)	0
0.0003935719  	T             	7.719989e+02	(7.750000e-05 1.345000e-04 5.000000e-07)	1	7.905516e+02	(6.550000e-05 6.650000e-05 5.000000e-07)	0
0.0003969039  	T             	7.719959e+02	(7.750000e-05 1.345000e-04 5.000000e-07)	1	7.907378e+02	(6.550000e-05 6.650000e-05 5.000000e-07)	0
0.0004002177  	T             	7.719931e+02	(7.750000e-05 1.345000e-04 5.000000e-07)	1	7.909221e+02	(6.550000e-05 6.650000e-05 5.000000e-07)	0
0.0004035314  	T             	7.719904e+02	(7.750000e-05 1.345000e-04 5.000000e-07)	1	7.911054e+02	(6.550000e-05 6.650000e-05 5.000000e-07)	0
0.0004068268  	T             	7.719880e+02	(7.750000e-05 1.345000e-04 5.000000e-07)	1	7.912869e+02	(6.550000e-05 6.650000e-05 5.000000e-07)	0
0.0004101222  	T             	7.719858e+02	(7.750000e-05 1.345000e-04 5.000000e-07)	1	7.914676e+02	(6.550000e-05 6.650000e-05 5.000000e-07)	0
0.0004133993  	T             	7.719838e+02	(7.750000e-05 1.345000e-04 5.000000e-07)	1	7.916463e+02	(6.550000e-05 6.650000e-05 5.000000e-07)	0
0.0004166764  	T             	7.719819e+02	(7.750000e-05 1.345000e-04 5.000000e-07)	1	7.918241e+02	(6.550000e-05 6.650000e-05 5.000000e-07)	0
0.0004199352  	T             	7.719803e+02	(7.750000e-05 1.345000e-04 5.000000e-07)	1	7.920001e+02	(6.550000e-05 6.650000e-05 5.000000e-07)	0
0.000423194   	T             	7.719779e+02	(7.850000e-05 1.345000e-04 5.000000e-07)	1	7.921752e+02	(6.550000e-05 6.650000e-05 5.000000e-07)	0
0.0004264345  	T             	7.719754e+02	(7.850000e-05 1.345000e-04 5.000000e-07)	1	7.923484e+02	(6.550000e-05 6.650000e-05 5.000000e-07)	0
0.0004296749  	T             	7.719731e+02	(7.850000e-05 1.345000e-04 5.000000e-07)	1	7.925207e+02	(6.550000e-05 6.650000e-05 5.000000e-07)	0
0.0004328971  	T             	7.719710e+02	(7.850000e-05 1.345000e-04 5.000000e-07)	1	7.926912e+02	(6.550000e-05 6.650000e-05 5.000000e-07)	0
0.0004361193  	T             	7.719690e+02	(7.850000e-05 1.345000e-04 5.000000e-07)	1	7.928608e+02	(6.550000e-05 6.650000e-05 5.000000e-07)	0
0.0004393232  	T             	7.719672e+02	(7.850000e-05 1.345000e-04 5.000000e-07)	1	7.930285e+02	(6.550000e-05 6.650000e-05 5.000000e-07)	0
0.000442527   	T             	7.719656e+02	(7.850000e-05 1.345000e-04 5.000000e-07)	1	7.931954e+02	(6.550000e-05 6.650000e-05 5.000000e-07)	0
0.0004457126  	T             	7.719641e+02	(7.850000e-05 1.345000e-04 5.000000e-07)	1	7.933605e+02	(6.550000e-05 6.650000e-05 5.000000e-07)	0
0.0004488981  	T             	7.719628e+02	(7.850000e-05 1.345000e-04 5.000000e-07)	1	7.935247e+02	(6.550000e-05 6.650000e-05 5.000000e-07)	0
0.0004520654  	T             	7.719616e+02	(7.850000e-05 1.345000e-04 5.000000e-07)	1	7.936871e+02	(6.550000e-05 6.650000e-05 5.000000e-07)	0
0.0004552326  	T             	7.719606e+02	(7.850000e-05 1.345000e-04 5.000000e-07)	1	7.938486e+02	(6.550000e-05 6.650000e-05 5.000000e-07)	0
0.0004583816  	T             	7.719596e+02	(7.950000e-05 1.345000e-04 5.000000e-07)	1	7.940083e+02	(6.550000e-05 6.650000e-05 5.000000e-07)	0
0.0004615305  	T             	7.719579e+02	(7.950000e-05 1.345000e-04 5.000000e-07)	1	7.941673e+02	(6.550000e-05 6.650000e-05 5.000000e-07)	0
