# Field minima and maxima
# Time        	field         	min           	location(min) 	processor     	max           	location(max) 	processor     
6.117091e-06  	T             	7.718937e+02	(1.050000e-05 2.845000e-04 5.000000e-07)	21	7.734552e+02	(2.050000e-05 1.735000e-04 5.000000e-07)	20
7.341532e-06  	T             	7.719050e+02	(1.150000e-05 2.525000e-04 5.000000e-07)	21	7.737129e+02	(2.050000e-05 8.150000e-05 5.000000e-07)	16
8.810824e-06  	T             	7.719193e+02	(1.250000e-05 2.475000e-04 5.000000e-07)	21	7.740535e+02	(2.050000e-05 7.950000e-05 5.000000e-07)	16
1.057387e-05  	T             	7.719366e+02	(1.450000e-05 2.455000e-04 5.000000e-07)	21	7.744791e+02	(2.050000e-05 7.650000e-05 5.000000e-07)	16
1.268938e-05  	T             	7.719579e+02	(1.550000e-05 2.455000e-04 5.000000e-07)	21	7.749853e+02	(2.050000e-05 7.250000e-05 5.000000e-07)	16
1.522745e-05  	T             	7.719849e+02	(1.650000e-05 2.465000e-04 5.000000e-07)	21	7.755614e+02	(2.050000e-05 6.950000e-05 5.000000e-07)	16
1.827252e-05  	T             	7.720177e+02	(1.850000e-05 2.465000e-04 5.000000e-07)	21	7.761914e+02	(2.050000e-05 6.650000e-05 5.000000e-07)	16
2.192615e-05  	T             	7.719539e+02	(2.350000e-05 1.905000e-04 5.000000e-07)	20	7.768550e+02	(2.050000e-05 6.450000e-05 5.000000e-07)	16
2.631019e-05  	T             	7.717803e+02	(2.450000e-05 1.895000e-04 5.000000e-07)	20	7.775285e+02	(2.050000e-05 6.350000e-05 5.000000e-07)	16
3.157057e-05  	T             	7.716010e+02	(2.450000e-05 1.895000e-04 5.000000e-07)	20	7.781860e+02	(2.050000e-05 6.250000e-05 5.000000e-07)	16
3.787971e-05  	T             	7.714814e+02	(2.450000e-05 1.885000e-04 5.000000e-07)	20	7.788014e+02	(2.050000e-05 6.250000e-05 5.000000e-07)	16
4.544971e-05  	T             	7.713264e+02	(2.550000e-05 1.845000e-04 5.000000e-07)	20	7.793514e+02	(2.050000e-05 6.250000e-05 5.000000e-07)	16
5.453233e-05  	T             	7.711263e+02	(2.650000e-05 1.825000e-04 5.000000e-07)	20	7.807183e+02	(2.050000e-05 3.500000e-06 5.000000e-07)	16
6.452777e-05  	T             	7.709278e+02	(2.650000e-05 1.815000e-04 5.000000e-07)	20	7.829085e+02	(2.050000e-05 3.500000e-06 5.000000e-07)	16
7.452322e-05  	T             	7.707749e+02	(2.750000e-05 1.795000e-04 5.000000e-07)	20	7.851808e+02	(2.050000e-05 3.500000e-06 5.000000e-07)	16
8.451866e-05  	T             	7.705923e+02	(2.850000e-05 1.695000e-04 5.000000e-07)	19	7.875265e+02	(2.050000e-05 3.500000e-06 5.000000e-07)	16
