# Field minima and maxima
# Time        	field         	min           	location(min) 	processor     	max           	location(max) 	processor     
2.945468e-05  	T             	7.720729e+02	(2.250000e-05 5.450000e-05 5.000000e-07)	0	7.730002e+02	(1.005000e-04 4.050000e-05 5.000000e-07)	1
3.535441e-05  	T             	7.720728e+02	(2.450000e-05 5.050000e-05 5.000000e-07)	0	7.730009e+02	(1.005000e-04 4.050000e-05 5.000000e-07)	1
4.243157e-05  	T             	7.720728e+02	(2.650000e-05 4.050000e-05 5.000000e-07)	0	7.730031e+02	(1.005000e-04 4.050000e-05 5.000000e-07)	1
5.092055e-05  	T             	7.720728e+02	(2.950000e-05 4.050000e-05 5.000000e-07)	0	7.730094e+02	(1.005000e-04 4.050000e-05 5.000000e-07)	1
6.110384e-05  	T             	7.720732e+02	(3.250000e-05 4.050000e-05 5.000000e-07)	0	7.730246e+02	(1.005000e-04 4.050000e-05 5.000000e-07)	1
7.331379e-05  	T             	7.720739e+02	(3.550000e-05 4.050000e-05 5.000000e-07)	0	7.730570e+02	(1.005000e-04 4.050000e-05 5.000000e-07)	1
8.795492e-05  	T             	7.720766e+02	(3.850000e-05 4.050000e-05 5.000000e-07)	0	7.731186e+02	(1.005000e-04 4.050000e-05 5.000000e-07)	1
0.0001054984  	T             	7.720843e+02	(4.150000e-05 4.050000e-05 5.000000e-07)	0	7.732248e+02	(1.005000e-04 4.050000e-05 5.000000e-07)	1
0.0001265505  	T             	7.721024e+02	(4.450000e-05 5.000000e-07 5.000000e-07)	0	7.733933e+02	(1.005000e-04 4.050000e-05 5.000000e-07)	1
0.0001518023  	T             	7.721401e+02	(4.750000e-05 5.000000e-07 5.000000e-07)	0	7.736418e+02	(1.005000e-04 4.050000e-05 5.000000e-07)	1
0.0001821044  	T             	7.722123e+02	(4.850000e-05 5.000000e-07 5.000000e-07)	0	7.739872e+02	(1.005000e-04 3.950000e-05 5.000000e-07)	1
0.000218467   	T             	7.723323e+02	(4.750000e-05 5.000000e-07 5.000000e-07)	0	7.744443e+02	(1.005000e-04 3.950000e-05 5.000000e-07)	1
0.0002619405  	T             	7.723783e+02	(1.015000e-04 4.750000e-05 5.000000e-07)	1	7.750251e+02	(1.005000e-04 3.950000e-05 5.000000e-07)	1
0.0003140157  	T             	7.723541e+02	(1.015000e-04 4.750000e-05 5.000000e-07)	1	7.757455e+02	(1.005000e-04 3.950000e-05 5.000000e-07)	1
0.0003765059  	T             	7.724306e+02	(1.015000e-04 4.750000e-05 5.000000e-07)	1	7.766257e+02	(1.005000e-04 3.950000e-05 5.000000e-07)	1
0.0004511066  	T             	7.726065e+02	(1.025000e-04 3.250000e-05 5.000000e-07)	1	7.776874e+02	(1.005000e-04 3.950000e-05 5.000000e-07)	1
0.0005403486  	T             	7.729777e+02	(1.815000e-04 3.950000e-05 5.000000e-07)	2	7.789693e+02	(1.005000e-04 3.950000e-05 5.000000e-07)	1
0.0006399239  	T             	7.729992e+02	(2.215000e-04 3.950000e-05 5.000000e-07)	4	7.804181e+02	(1.005000e-04 3.750000e-05 5.000000e-07)	1
0.0007394992  	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	7.819082e+02	(1.005000e-04 3.450000e-05 5.000000e-07)	1
0.0008390744  	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	7.834409e+02	(1.005000e-04 3.350000e-05 5.000000e-07)	1
0.0009386497  	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	7.850149e+02	(1.005000e-04 3.250000e-05 5.000000e-07)	1
0.001038225   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	7.866302e+02	(1.005000e-04 3.250000e-05 5.000000e-07)	1
0.001132559   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	7.882002e+02	(1.005000e-04 3.250000e-05 5.000000e-07)	1
0.00122213    	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	7.897306e+02	(1.005000e-04 3.250000e-05 5.000000e-07)	1
0.001308187   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	7.912443e+02	(1.005000e-04 3.150000e-05 5.000000e-07)	1
0.001390966   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	7.927422e+02	(1.005000e-04 3.150000e-05 5.000000e-07)	1
0.001471425   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	7.942393e+02	(1.005000e-04 3.150000e-05 5.000000e-07)	1
0.001548957   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	7.957230e+02	(1.005000e-04 3.150000e-05 5.000000e-07)	1
0.001624413   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	7.972086e+02	(1.005000e-04 3.150000e-05 5.000000e-07)	1
0.001697883   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	7.986971e+02	(1.005000e-04 3.150000e-05 5.000000e-07)	1
0.001769453   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.001898e+02	(1.005000e-04 3.150000e-05 5.000000e-07)	1
0.001839203   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.016872e+02	(1.005000e-04 3.150000e-05 5.000000e-07)	1
0.001907781   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.032034e+02	(1.005000e-04 3.150000e-05 5.000000e-07)	1
0.001974659   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.047262e+02	(1.005000e-04 3.150000e-05 5.000000e-07)	1
0.002039906   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.062562e+02	(1.005000e-04 3.150000e-05 5.000000e-07)	1
0.0021041     	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.078070e+02	(1.005000e-04 3.150000e-05 5.000000e-07)	1
0.002166766   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.093664e+02	(1.005000e-04 3.150000e-05 5.000000e-07)	1
0.002228445   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.109479e+02	(1.005000e-04 3.150000e-05 5.000000e-07)	1
0.00228916    	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.125522e+02	(1.005000e-04 3.150000e-05 5.000000e-07)	1
0.002348474   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.141673e+02	(1.005000e-04 3.150000e-05 5.000000e-07)	1
0.002406883   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.158067e+02	(1.005000e-04 3.150000e-05 5.000000e-07)	1
0.002464407   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.174709e+02	(1.005000e-04 3.150000e-05 5.000000e-07)	1
0.002520642   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.191480e+02	(1.005000e-04 3.150000e-05 5.000000e-07)	1
0.002576045   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.208515e+02	(1.005000e-04 3.150000e-05 5.000000e-07)	1
0.002630633   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.225820e+02	(1.005000e-04 3.150000e-05 5.000000e-07)	1
0.002684034   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.243276e+02	(1.005000e-04 3.150000e-05 5.000000e-07)	1
0.002736667   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.261015e+02	(1.005000e-04 3.150000e-05 5.000000e-07)	1
0.002788548   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.279049e+02	(1.005000e-04 3.150000e-05 5.000000e-07)	1
0.002839693   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.297384e+02	(1.005000e-04 3.150000e-05 5.000000e-07)	1
0.002889765   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.315896e+02	(1.005000e-04 3.150000e-05 5.000000e-07)	1
0.002939142   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.334723e+02	(1.005000e-04 3.150000e-05 5.000000e-07)	1
0.002987837   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.353874e+02	(1.005000e-04 3.150000e-05 5.000000e-07)	1
0.003035866   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.373358e+02	(1.005000e-04 3.150000e-05 5.000000e-07)	1
0.003082921   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.393045e+02	(1.005000e-04 3.150000e-05 5.000000e-07)	1
0.003129344   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.413076e+02	(1.005000e-04 3.150000e-05 5.000000e-07)	1
0.003175149   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.433460e+02	(1.005000e-04 3.150000e-05 5.000000e-07)	1
0.003220346   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.454204e+02	(1.005000e-04 3.150000e-05 5.000000e-07)	1
0.003264658   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.475173e+02	(1.005000e-04 3.150000e-05 5.000000e-07)	1
0.003308394   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.496511e+02	(1.005000e-04 3.150000e-05 5.000000e-07)	1
0.003351565   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.518224e+02	(1.005000e-04 3.150000e-05 5.000000e-07)	1
0.003393912   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.540173e+02	(1.005000e-04 3.150000e-05 5.000000e-07)	1
0.003435723   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.562503e+02	(1.005000e-04 3.150000e-05 5.000000e-07)	1
0.003477008   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.585217e+02	(1.005000e-04 3.150000e-05 5.000000e-07)	1
0.003517776   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.608318e+02	(1.005000e-04 3.150000e-05 5.000000e-07)	1
0.003558038   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.631807e+02	(1.005000e-04 3.150000e-05 5.000000e-07)	1
0.003597804   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.655715e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.003636841   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.679922e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.003675406   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.704513e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.003713506   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.729485e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.00375115    	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.754831e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.003788125   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.780385e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.003824666   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.806289e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.003860779   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.832530e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.003896472   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.859092e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.003931752   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.885958e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.003966627   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.913108e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.004001104   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.940519e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.004035188   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.968166e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.004068888   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.996022e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.004102209   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.024057e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.004135157   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.052241e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.00416774    	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.080541e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.004200141   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.109082e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.004232185   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.137671e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.004263876   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.166271e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.004295393   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.195005e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.004326737   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.223838e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.004357738   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.252571e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.00438857    	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.281330e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.004419234   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.310076e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.00444973    	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.338777e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.004480059   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.367398e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.004510223   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.395906e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.004540222   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.424271e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.004570057   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.452466e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.004599891   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.480617e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.004629562   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.508546e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.004659233   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.536385e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.00468874    	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.563957e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.004718247   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.591398e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.004747754   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.618691e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.004777096   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.645669e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.004806439   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.672472e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.004835781   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.699088e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.004865123   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.725506e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.004894465   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.751720e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.004923807   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.777722e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.004953149   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.803508e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.004982492   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.829071e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.005011834   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.854411e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.005041176   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.879523e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.005070518   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.904408e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.005100036   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.929210e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.005129554   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.953781e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.005159072   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	9.978121e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.005188589   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.000223e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.005218107   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.002611e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.005247809   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.004992e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.00527751    	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.007349e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.005307211   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.009684e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.005336912   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.011996e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.005366804   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.014301e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.005396695   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.016584e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.005426587   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.018846e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.005456675   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.021100e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.005486763   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.023333e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.005516852   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.025544e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.005547143   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.027749e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.005577435   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.029933e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.005607726   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.032096e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.005638018   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.034239e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.005668521   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.036376e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.005699025   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.038493e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.005729528   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.040590e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.005760251   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.042683e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
