# Field minima and maxima
# Time        	field         	min           	location(min) 	processor     	max           	location(max) 	processor     
0.001849642   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	7.860816e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.001949036   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	7.873011e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.002048431   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	7.885664e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.002147826   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	7.898788e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.00224722    	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	7.912395e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.002346615   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	7.926504e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.002446009   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	7.941132e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.002545404   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	7.956303e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.002644799   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	7.972041e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.002744193   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	7.988374e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.002843588   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.005333e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.002942983   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.022952e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.003042377   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.041271e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.003141772   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.060329e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.003241166   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.080175e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.003340561   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.100858e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.003439956   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.122436e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.00353935    	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.144968e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.003638745   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.168523e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.003738139   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.193176e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.003837534   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.219006e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.003936929   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	8.246104e+02	(1.005000e-04 3.050000e-05 5.000000e-07)	1
